Provincia,Localidad,Municipio,Departamento,Latitud,Longitud
Buenos Aires,LA TRINIDAD,General Arenales,General Arenales,-34.1068549430168,-61.1317020714357
Buenos Aires,GENERAL BELGRANO,General Belgrano,General Belgrano,-35.7694577358026,-58.4944615102033
Buenos Aires,GORCHS,General Belgrano,General Belgrano,-35.6733729629116,-58.9582999568816
Buenos Aires,GENERAL GUIDO,General Guido,General Guido,-36.6431651777017,-57.7905019037041
Buenos Aires,LABARDEN,General Guido,General Guido,-36.9489668508723,-58.1035671819428
Buenos Aires,BARRIO KENNEDY,General Juan Madariaga,General Juan Madariaga,-37.0062217702401,-57.1417255856769
Buenos Aires,GENERAL JUAN MADARIAGA,General Juan Madariaga,General Juan Madariaga,-36.9967730012079,-57.1374769071298
Buenos Aires,GENERAL LA MADRID,General la Madrid,General La Madrid,-37.2503992475804,-61.2595794125711
Buenos Aires,LA COLINA,General la Madrid,General La Madrid,-37.3607690235166,-61.5348487870647
Buenos Aires,LAS MARTINETAS,General la Madrid,General La Madrid,-37.1980813542863,-61.1220424031557
Buenos Aires,LIBANO,General la Madrid,General La Madrid,-37.53362138441,-61.2865750087495
Buenos Aires,PONTAUT,General la Madrid,General La Madrid,-37.731769903374,-61.3230957170244
Buenos Aires,GENERAL HORNOS,General las Heras,General Las Heras,-34.8937763345299,-58.9172215319327
Buenos Aires,GENERAL LAS HERAS,General las Heras,General Las Heras,-34.9267739074255,-58.9453407851291
Buenos Aires,LA CHOZA,General las Heras,General Las Heras,-34.7829908276155,-59.1095647693247
Buenos Aires,PLOMER,General las Heras,General Las Heras,-34.7941193667757,-59.0279756935744
Buenos Aires,VILLARS,General las Heras,General Las Heras,-34.8300241949658,-58.9422589402025
Buenos Aires,GENERAL LAVALLE,General Lavalle,General Lavalle,-36.4080851872455,-56.9433553335054
Buenos Aires,PAVON,General Lavalle,General Lavalle,-36.7089537726649,-56.7598433617574
Buenos Aires,BARRIO RIO SALADO,General Paz,General Paz,-35.6936377582584,-58.447313612508
Buenos Aires,LOMA VERDE,General Paz,General Paz,-35.2747490125694,-58.4041701894263
Buenos Aires,RANCHOS,General Paz,General Paz,-35.5173520233652,-58.3184247148653
Buenos Aires,VILLANUEVA,General Paz,General Paz,-35.6776271050909,-58.4350923167562
Buenos Aires,COLONIA SAN RICARDO,General Pinto,General Pinto,-34.4162137301573,-61.9280141749282
Buenos Aires,GENERAL PINTO,General Pinto,General Pinto,-34.764155990724,-61.8900674920122
Buenos Aires,GERMANIA,General Pinto,General Pinto,-34.576111833277,-62.0518306894073
Buenos Aires,GUNTHER,General Pinto,General Pinto,-34.5994995308259,-61.9164989081536
Buenos Aires,VILLA FRANCIA,General Pinto,General Pinto,-34.7913160212074,-62.2011090686366
Buenos Aires,VILLA ROTH,General Pinto,General Pinto,-34.5798302278832,-62.1710489234118
Buenos Aires,BARRIO EL BOQUERON,General Pueyrredón,General Pueyrredón,-38.0297229162982,-57.7995485049706
Buenos Aires,BARRIO LA GLORIA,General Pueyrredón,General Pueyrredón,-37.9068268303117,-57.7858860640391
Buenos Aires,BARRIO SANTA PAULA,General Pueyrredón,General Pueyrredón,-37.9317157840639,-57.683162032898
Buenos Aires,BATAN,General Pueyrredón,General Pueyrredón,-38.0086211557001,-57.7085500402678
Buenos Aires,CHAPADMALAL,General Pueyrredón,General Pueyrredón,-38.1757779275595,-57.6513390003209
Buenos Aires,EL MARQUESADO,General Pueyrredón,General Pueyrredón,-38.2369312519788,-57.763418077922
Buenos Aires,ESTACION CHAPADMALAL,General Pueyrredón,General Pueyrredón,-38.036727731373,-57.7129897398616
Buenos Aires,CAMET,General Pueyrredón,General Pueyrredón,-37.9130763908367,-57.552463851894
Buenos Aires,ESTACION CAMET,General Pueyrredón,General Pueyrredón,-37.888665236683,-57.6000121501773
Buenos Aires,MAR DEL PLATA,General Pueyrredón,General Pueyrredón,-38.0120914785136,-57.6064947153173
Buenos Aires,PUNTA MOGOTES,General Pueyrredón,General Pueyrredón,-38.0833774287933,-57.5859350936487
Buenos Aires,BARRIO EL CASAL,General Pueyrredón,General Pueyrredón,-37.8324145231571,-57.6311155465986
Buenos Aires,SIERRA DE LOS PADRES,General Pueyrredón,General Pueyrredón,-37.954166706805,-57.7715971022228
Buenos Aires,BARRIO COLINAS VERDES,General Pueyrredón,General Pueyrredón,-37.8931024789245,-57.8261645643114
Buenos Aires,BARRIO EL COYUNCO,General Pueyrredón,General Pueyrredón,-37.9050810135269,-57.7391824086455
Buenos Aires,SIERRA DE LOS PADRES,General Pueyrredón,General Pueyrredón,-37.9504850690528,-57.7774696627876
Buenos Aires,GENERAL RODRIGUEZ,General Rodríguez,General Rodríguez,-34.6079239021063,-58.950282039134
Buenos Aires,BARRIO MORABO,General Rodríguez,General Rodríguez,-34.5497197440161,-58.9467785534585
Buenos Aires,BARRIO RUTA 24 KM. 10,General Rodríguez,General Rodríguez,-34.6764462958288,-58.9704188625706
Buenos Aires,C.C. BOSQUE REAL,General Rodríguez,General Rodríguez,-34.5601388485008,-58.9182614196703
Buenos Aires,GENERAL RODRGUEZ,General Rodríguez,General Rodríguez,-34.6278603432415,-58.9532533538878
Buenos Aires,BARRIO PARQUE GENERAL SAN MARTIN,General San Martín,Ciudad Libertador San Martín,-34.5673433766504,-58.5843112459936
Buenos Aires,BILLINGHURST,General San Martín,Ciudad Libertador San Martín,-34.5751071711249,-58.5745828938046
Buenos Aires,CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,General San Martín,Ciudad Libertador San Martín,-34.5796986848297,-58.5420144816587
Buenos Aires,CIUDAD JARDIN EL LIBERTADOR,General San Martín,Ciudad Libertador San Martín,-34.5416520781805,-58.5959093634496
Buenos Aires,VILLA AYACUCHO,General San Martín,Ciudad Libertador San Martín,-34.5904132636755,-58.5530430923958
Buenos Aires,VILLA BALLESTER,General San Martín,Ciudad Libertador San Martín,-34.5422846822324,-58.5583177179822
Buenos Aires,VILLA BERNARDO MONTEAGUDO,General San Martín,Ciudad Libertador San Martín,-34.5905899097986,-58.5396606594168
Buenos Aires,VILLA CHACABUCO,General San Martín,Ciudad Libertador San Martín,-34.5796744853293,-58.523036970803
Buenos Aires,VILLA CORONEL JOSE M. ZAPIOLA,General San Martín,Ciudad Libertador San Martín,-34.5595169115142,-58.5772769308184
Buenos Aires,VILLA GENERAL ANTONIO J. DE SUCRE,General San Martín,Ciudad Libertador San Martín,-34.5470506011052,-58.5694391894093
Buenos Aires,VILLA GENERAL EUGENIO NECOCHEA,General San Martín,Ciudad Libertador San Martín,-34.51253320696,-58.5801478288493
Buenos Aires,VILLA GENERAL JOSE TOMAS GUIDO,General San Martín,Ciudad Libertador San Martín,-34.553116323608,-58.5669976603922
Buenos Aires,VILLA GENERAL JUAN G. LAS HERAS,General San Martín,Ciudad Libertador San Martín,-34.5612567076697,-58.5553936643491
Buenos Aires,VILLA GODOY CRUZ,General San Martín,Ciudad Libertador San Martín,-34.5433989252454,-58.5755928423118
Buenos Aires,VILLA GRANADEROS DE SAN MARTIN,General San Martín,Ciudad Libertador San Martín,-34.5507646909435,-58.5284854572959
Buenos Aires,VILLA GREGORIA MATORRAS,General San Martín,Ciudad Libertador San Martín,-34.5383846467918,-58.5491721010066
Buenos Aires,VILLA JOSE LEON SUAREZ,General San Martín,Ciudad Libertador San Martín,-34.5253711653351,-58.5802550661988
Buenos Aires,VILLA JUAN MARTIN DE PUEYRREDON,General San Martín,Ciudad Libertador San Martín,-34.5474839124216,-58.5750972559389
Buenos Aires,VILLA LIBERTAD,General San Martín,Ciudad Libertador San Martín,-34.5846960052521,-58.5623334028073
Buenos Aires,VILLA LYNCH,General San Martín,Ciudad Libertador San Martín,-34.590146441043,-58.5234377223288
Buenos Aires,VILLA MAIPU,General San Martín,Ciudad Libertador San Martín,-34.5682131696117,-58.5245451491949
Buenos Aires,VILLA MARIA IRENE DE LOS REMEDIOS DE ESCALADA,General San Martín,Ciudad Libertador San Martín,-34.5646397095177,-58.5922548425316
Buenos Aires,VILLA MARQUES ALEJANDRO MARIA DE AGUADO,General San Martín,Ciudad Libertador San Martín,-34.5551356608044,-58.5383771255925
Buenos Aires,VILLA PARQUE PRESIDENTE FIGUEROA ALCORTA,General San Martín,Ciudad Libertador San Martín,-34.5939487574993,-58.5321739553925
Buenos Aires,VILLA PARQUE SAN LORENZO,General San Martín,Ciudad Libertador San Martín,-34.5618730613851,-58.5336624494541
Buenos Aires,VILLA SAN ANDRES,General San Martín,Ciudad Libertador San Martín,-34.5659932905453,-58.5448069225448
Buenos Aires,VILLA YAPEYU,General San Martín,Ciudad Libertador San Martín,-34.5716953020123,-58.5491073994839
Buenos Aires,BAIGORRITA,General Viamonte,General Viamonte,-34.7472686783062,-60.9889526585307
Buenos Aires,LA DELFINA,General Viamonte,General Viamonte,-34.9437720137007,-61.1588643543904
Buenos Aires,LOS TOLDOS,General Viamonte,General Viamonte,-35.0010365651503,-61.0381497866181
Buenos Aires,SAN EMILIO,General Viamonte,General Viamonte,-35.0319914044113,-60.8647685857183
Buenos Aires,ZAVALIA,General Viamonte,General Viamonte,-34.8949208760254,-61.0044538243489
Buenos Aires,BANDERALO,General Villegas,General Villegas,-35.0124666610174,-63.3741563457186
Buenos Aires,CA¥ADA SECA,General Villegas,General Villegas,-34.4155054560621,-62.9618553806295
Buenos Aires,CORONEL CHARLONE,General Villegas,General Villegas,-34.672994561958,-63.3724454840572
Buenos Aires,EMILIO V. BUNGE,General Villegas,General Villegas,-34.7798328261907,-63.1960964862342
Buenos Aires,GENERAL VILLEGAS,General Villegas,General Villegas,-35.0338419886306,-63.0146637107531
Buenos Aires,MASSEY,General Villegas,General Villegas,-35.0490892294374,-63.1218876844046
Buenos Aires,PICHINCHA,General Villegas,General Villegas,-34.5804516676438,-62.3516395240412
Buenos Aires,PIEDRITAS,General Villegas,General Villegas,-34.771104540922,-62.9846965760316
Buenos Aires,SANTA ELEODORA,General Villegas,General Villegas,-34.6921180067125,-62.6957932681386
Buenos Aires,SANTA REGINA,General Villegas,General Villegas,-34.548335663977,-63.1732728724567
Buenos Aires,VILLA SABOYA,General Villegas,General Villegas,-34.4607916334895,-62.649344456796
Buenos Aires,VILLA SAUZE,General Villegas,General Villegas,-35.2858298200472,-63.3682055476167
Buenos Aires,ARROYO VENADO,Guaminí,Guaminí,-37.0864662845331,-62.5391482291111
Buenos Aires,CASBAS,Guaminí,Guaminí,-36.7580953396186,-62.5017754084549
Buenos Aires,GARRE,Guaminí,Guaminí,-36.5604378772819,-62.5981120377825
Buenos Aires,GUAMINI,Guaminí,Guaminí,-37.0120881308673,-62.4166857296556
Buenos Aires,LAGUNA ALSINA,Guaminí,Guaminí,-36.80905243808,-62.2451480754422
Buenos Aires,HENDERSON,Hipólito Yrigoyen,Hipólito Yrigoyen,-36.2994630370091,-61.7178401805261
Buenos Aires,HERRERA VEGAS,Hipólito Yrigoyen,Hipólito Yrigoyen,-36.0883254041477,-61.4112500767203
Buenos Aires,HURLINGHAM,Hurlingham,Hurlingham,-34.5930931356257,-58.6357209509749
Buenos Aires,VILLA SANTOS TESEI,Hurlingham,Hurlingham,-34.6123944448227,-58.6538103691925
Buenos Aires,WILLIAM C. MORRIS,Hurlingham,Hurlingham,-34.5815622830288,-58.6583005365543
Buenos Aires,ITUZAINGO CENTRO,Ituzaingó,Ituzaingó,-34.6440551161203,-58.688489332955
Buenos Aires,ITUZAINGO SUR,Ituzaingó,Ituzaingó,-34.6699430265699,-58.6733044157835
Buenos Aires,VILLA GOBERNADOR UDAONDO,Ituzaingó,Ituzaingó,-34.6168695808944,-58.693287500009
Buenos Aires,DEL VISO,José C. Paz,José C. Paz,-34.480495794913,-58.8042588983994
Buenos Aires,JOSE C. PAZ,José C. Paz,José C. Paz,-34.5211611965464,-58.770881112578
Buenos Aires,TORTUGUITAS,José C. Paz,José C. Paz,-34.4918483987206,-58.7863780316191
Buenos Aires,AGUSTIN ROCA,Junín,Junín,-34.508084406003,-60.8648956546314
Buenos Aires,AGUSTINA,Junín,Junín,-34.4607068571169,-61.067072329925
Buenos Aires,BALNEARIO LAGUNA DE GOMEZ,Junín,Junín,-34.6606435780718,-61.0183645929666
Buenos Aires,FORTIN TIBURCIO,Junín,Junín,-34.3467322372427,-61.1310781728463
Buenos Aires,JUNIN,Junín,Junín,-34.5838316271397,-60.9472651715327
Buenos Aires,LA AGRARIA,Junín,Junín,-34.6564145153102,-60.8466681579607
Buenos Aires,LAPLACETTE,Junín,Junín,-34.7245238530675,-61.1553171474145
Buenos Aires,MORSE,Junín,Junín,-34.7608898130707,-60.8419122487126
Buenos Aires,SAFORCADA,Junín,Junín,-34.5752591285936,-61.0747308195452
Buenos Aires,LAS TONINAS,La Costa,La Costa,-36.4883976285615,-56.7004352579533
Buenos Aires,AGUAS VERDES,La Costa,La Costa,-36.6552111489067,-56.6949520678334
Buenos Aires,LUCILA DEL MAR,La Costa,La Costa,-36.6627491358367,-56.6817136067571
Buenos Aires,MAR DE AJO,La Costa,La Costa,-36.7468693750233,-56.6852641972249
Buenos Aires,MAR DE AJO NORTE,La Costa,La Costa,-36.7065977594674,-56.6904987226994
Buenos Aires,SAN BERNARDO,La Costa,La Costa,-36.6874110140403,-56.6841400639982
Buenos Aires,SAN CLEMENTE DEL TUYU,La Costa,La Costa,-36.3532388310754,-56.723944139417
Buenos Aires,MAR DEL TUYU,La Costa,La Costa,-36.5861168542894,-56.6990062189009
Buenos Aires,SANTA TERESITA,La Costa,La Costa,-36.5409111808415,-56.705867443875
Buenos Aires,ALDO BONZI,La Matanza,La Matanza,-34.7141728890679,-58.5089043765674
Buenos Aires,CIUDAD EVITA,La Matanza,La Matanza,-34.7245358500775,-58.5370063768546
Buenos Aires,GONZALEZ CATAN,La Matanza,La Matanza,-34.7724652485211,-58.6404861634561
Buenos Aires,GREGORIO DE LAFERRERE,La Matanza,La Matanza,-34.7468379962284,-58.5925328858169
Buenos Aires,ISIDRO CASANOVA,La Matanza,La Matanza,-34.7184291570686,-58.577751528605
Buenos Aires,LA TABLADA,La Matanza,La Matanza,-34.6870536689657,-58.5256123986254
Buenos Aires,LOMAS DEL MIRADOR,La Matanza,La Matanza,-34.6656949723622,-58.5331553311677
Buenos Aires,RAFAEL CASTILLO,La Matanza,La Matanza,-34.7132054583486,-58.6258365121679
Buenos Aires,RAMOS MEJIA,La Matanza,La Matanza,-34.6523081823718,-58.5592114732944
Buenos Aires,SAN JUSTO,La Matanza,La Matanza,-34.6881604248706,-58.5626785715398
Buenos Aires,TAPIALES,La Matanza,La Matanza,-34.7108317770604,-58.495008488146
Buenos Aires,20 DE JUNIO,La Matanza,La Matanza,-34.7855336508384,-58.7171850019077
Buenos Aires,VILLA EDUARDO MADERO,La Matanza,La Matanza,-34.6981156880684,-58.4877575961419
Buenos Aires,VILLA LUZURIAGA,La Matanza,La Matanza,-34.6730866446433,-58.5938792359541
Buenos Aires,VIRREY DEL PINO,La Matanza,La Matanza,-34.8475213469043,-58.686067635918
Buenos Aires,GERLI,Lanús,Lanús,-34.6909571502715,-58.3838628492162
Buenos Aires,LANUS ESTE,Lanús,Lanús,-34.7108609216651,-58.3725047463731
Buenos Aires,LANUS OESTE,Lanús,Lanús,-34.6957815314992,-58.416253274019
Buenos Aires,MONTE CHINGOLO,Lanús,Lanús,-34.7302098940207,-58.3561741850066
Buenos Aires,REMEDIOS ESCALADA DE SAN MARTIN,Lanús,Lanús,-34.723808815713,-58.397669711018
Buenos Aires,VALENTIN ALSINA,Lanús,Lanús,-34.672035526127,-58.4134851675076
Buenos Aires,COUNTRY CLUB EL RODEO,La Plata,La Plata,-35.0794688053886,-58.1393275732941
Buenos Aires,IGNACIO CORREAS,La Plata,La Plata,-35.0345600341406,-57.8440249586726
Buenos Aires,ABASTO,La Plata,La Plata,-35.0103681960184,-58.1151848585184
Buenos Aires,ANGEL ETCHEVERRY,La Plata,La Plata,-35.0261580911328,-58.0959060056615
Buenos Aires,ARANA,La Plata,La Plata,-35.0300556104917,-57.8865250010855
Buenos Aires,ARTURO SEGUI,La Plata,La Plata,-34.8907397135389,-58.132711650613
Buenos Aires,BARRIO EL CARMEN (OESTE),La Plata,La Plata,-34.9707544223488,-57.8108950283044
Buenos Aires,BARRIO GAMBIER,La Plata,La Plata,-34.9359594527479,-57.9837630521994
Buenos Aires,BARRIO LAS MALVINAS,La Plata,La Plata,-34.9374880163466,-58.0093954169858
Buenos Aires,BARRIO LAS QUINTAS,La Plata,La Plata,-34.9257210987549,-58.0393403036748
Buenos Aires,CITY BELL,La Plata,La Plata,-34.8879382744371,-58.0582328038691
Buenos Aires,EL RETIRO,La Plata,La Plata,-34.9476175562489,-57.9957432212034
Buenos Aires,JOAQUIN GORINA,La Plata,La Plata,-34.9017817335757,-58.039185928571
Buenos Aires,JOSE HERNANDEZ,La Plata,La Plata,-34.8985896635727,-58.0143972026636
Buenos Aires,JOSE MELCHOR ROMERO,La Plata,La Plata,-34.9455092438623,-58.0362904746611
Buenos Aires,LA CUMBRE,La Plata,La Plata,-34.9235917717359,-58.0019478733944
Buenos Aires,LA PLATA,La Plata,La Plata,-34.920863104693,-57.9540560062469
Buenos Aires,LISANDRO OLMOS,La Plata,La Plata,-34.9976086009747,-58.043377425691
Buenos Aires,LOS HORNOS,La Plata,La Plata,-34.973715513981,-57.9850539062724
Buenos Aires,MANUEL B. GONNET,La Plata,La Plata,-34.8819511933447,-58.0189915342036
Buenos Aires,RINGUELET,La Plata,La Plata,-34.8910544941568,-57.9913781921596
Buenos Aires,RUFINO DE ELIZALDE,La Plata,La Plata,-34.9710900774179,-57.9524351288235
Buenos Aires,TOLOSA,La Plata,La Plata,-34.9007699307169,-57.9821293495972
Buenos Aires,TRANSRADIO,La Plata,La Plata,-34.8790055541958,-58.081733864461
Buenos Aires,VILLA ELISA,La Plata,La Plata,-34.8776205187118,-58.0907139194439
Buenos Aires,VILLA ELVIRA,La Plata,La Plata,-34.9406437624757,-57.9214984675578
Buenos Aires,VILLA GARIBALDI,La Plata,La Plata,-34.9986517196678,-57.8404966243711
Buenos Aires,VILLA MONTORO,La Plata,La Plata,-34.9634490535296,-57.9025001308298
Buenos Aires,VILLA PARQUE SICARDI,La Plata,La Plata,-34.9830288461923,-57.8674653074052
Buenos Aires,LOMAS DE COPELLO,La Plata,La Plata,-34.9520385659845,-57.8409385980167
Buenos Aires,BARRIO RUTA SOL,La Plata,La Plata,-34.9437333541431,-58.1732652389706
Buenos Aires,LAPRIDA,Laprida,Laprida,-37.5467976434903,-60.7970535965801
Buenos Aires,PUEBLO NUEVO,Laprida,Laprida,-37.3263227,-60.9098409
Buenos Aires,PUEBLO SAN JORGE,Laprida,Laprida,-37.2298626892886,-60.9621658450441
Buenos Aires,CORONEL BOERR,Las Flores,Las Flores,-35.9414440334215,-59.0693547287839
Buenos Aires,EL TRIGO,Las Flores,Las Flores,-35.8815483511482,-59.4063369903389
Buenos Aires,LAS FLORES,Las Flores,Las Flores,-36.0154969145348,-59.1004659218434
Buenos Aires,PARDO,Las Flores,Las Flores,-36.2437580460508,-59.3662916338311
Buenos Aires,ALBERDI VIEJO,Leandro N. Alem,Leandro N. Alem,-34.4418003349,-61.8448787838164
Buenos Aires,EL DORADO,Leandro N. Alem,Leandro N. Alem,-34.6528608747523,-61.5829085058874
Buenos Aires,FORTIN ACHA,Leandro N. Alem,Leandro N. Alem,-34.3430420274499,-61.5156655267073
Buenos Aires,JUAN BAUTISTA ALBERDI,Leandro N. Alem,Leandro N. Alem,-34.4387919326349,-61.8121893821736
Buenos Aires,LEANDRO N. ALEM,Leandro N. Alem,Leandro N. Alem,-34.5217246234597,-61.391182899484
Buenos Aires,VEDIA,Leandro N. Alem,Leandro N. Alem,-34.4973984349932,-61.5453447631479
Buenos Aires,ARENAZA,Lincoln,Lincoln,-34.9846043002155,-61.7729116988591
Buenos Aires,BAYAUCA,Lincoln,Lincoln,-34.8710511337121,-61.2895451446375
Buenos Aires,BERMUDEZ,Lincoln,Lincoln,-34.6966047108596,-61.3250128810539
Buenos Aires,CARLOS SALAS,Lincoln,Lincoln,-35.3913662871435,-61.9949102331933
Buenos Aires,CORONEL MARTINEZ DE HOZ,Lincoln,Lincoln,-35.3321817215807,-61.6140851684372
Buenos Aires,EL TRIUNFO,Lincoln,Lincoln,-35.0882210775847,-61.5163333232822
Buenos Aires,LAS TOSCAS,Lincoln,Lincoln,-35.3649873001768,-61.8055485519284
Buenos Aires,LINCOLN,Lincoln,Lincoln,-34.869042222818,-61.5291649669285
Buenos Aires,PASTEUR,Lincoln,Lincoln,-35.1426386337075,-62.2439028944602
Buenos Aires,ROBERTS,Lincoln,Lincoln,-35.1440875676884,-61.9707859541264
Buenos Aires,TRIUNVIRATO,Lincoln,Lincoln,-34.6758379792473,-61.4657087059048
Buenos Aires,ARENAS VERDES,Lobería,Lobería,-38.5463782386967,-58.557322112625
Buenos Aires,LICENCIADO MATIENZO,Lobería,Lobería,-37.9097927118145,-58.9120965943062
Buenos Aires,LOBERIA,Lobería,Lobería,-38.165273387122,-58.7822303314999
Buenos Aires,PIERES,Lobería,Lobería,-38.3962306181995,-58.670580006548
Buenos Aires,SAN MANUEL,Lobería,Lobería,-37.7892829007834,-58.8486476710495
Buenos Aires,TAMANGUEYU,Lobería,Lobería,-38.2010112434137,-58.7373143964601
Buenos Aires,ANTONIO CARBONI,Lobos,Lobos,-35.2033088915799,-59.3449562581802
Buenos Aires,ELVIRA,Lobos,Lobos,-35.243272141682,-59.4860397931491
Buenos Aires,LAGUNA DE LOBOS,Lobos,Lobos,-35.2747624905943,-59.1339060011927
Buenos Aires,LOBOS,Lobos,Lobos,-35.1858677983922,-59.0957115706922
Buenos Aires,SALVADOR MARIA,Lobos,Lobos,-35.3028071422894,-59.1696841440203
Buenos Aires,BANFIELD,Lomas de Zamora,Lomas de Zamora,-34.7379027155314,-58.440675368556
Buenos Aires,LLAVALLOL,Lomas de Zamora,Lomas de Zamora,-34.7946182344111,-58.4320908524909
Buenos Aires,LOMAS DE ZAMORA,Lomas de Zamora,Lomas de Zamora,-34.7627676410061,-58.4267903899666
Buenos Aires,TEMPERLEY,Lomas de Zamora,Lomas de Zamora,-34.767486625425,-58.3780461337408
Buenos Aires,TURDERA,Lomas de Zamora,Lomas de Zamora,-34.789560716095,-58.4041056486523
Buenos Aires,VILLA CENTENARIO,Lomas de Zamora,Lomas de Zamora,-34.7289932955803,-58.4283436419093
Buenos Aires,VILLA FIORITO,Lomas de Zamora,Lomas de Zamora,-34.7067104032516,-58.4451304500011
Buenos Aires,CARLOS KEEN,Luján,Luján,-34.4862819813638,-59.2180861330698
Buenos Aires,CLUB DE CAMPO LOS PUENTES,Luján,Luján,-34.5760126891975,-59.0214105976263
Buenos Aires,LUJAN,Luján,Luján,-34.5706550661632,-59.109540176033
Buenos Aires,BARRIO LAS CASUARINAS,Luján,Luján,-34.5607457195455,-59.1700837097016
Buenos Aires,CORTINES,Luján,Luján,-34.5590633814317,-59.2044266157478
Buenos Aires,LEZICA Y TORREZURI,Luján,Luján,-34.5806997364467,-59.0582308683017
Buenos Aires,LUJAN,Luján,Luján,-34.5646845021423,-59.1320945387741
Buenos Aires,VILLA FLANDRIA NORTE (PUEBLO NUEVO),Luján,Luján,-34.570714539607,-59.1826103383073
Buenos Aires,VILLA FLANDRIA SUR (EST. JAUREGUI),Luján,Luján,-34.5993969541802,-59.1757636437956
Buenos Aires,COUNTRY CLUB LAS PRADERAS,Luján,Luján,-34.4902656696955,-59.1324863072423
Buenos Aires,OPEN DOOR,Luján,Luján,-34.4890162386569,-59.0617361279716
Buenos Aires,OLIVERA,Luján,Luján,-34.6265041710141,-59.2533805145177
